Row ID,Geography ID,Name,Variable Code,Variable,Value,Variable Unit,Date,Location
19081_2012_CAINC1-1_annual,19081,"Hancock, IA",CAINC1-1,Personal income,535620,Thousands of dollars,12/31/2012,POINT (-93.743697 43.075411)
19081_2013_CAINC1-1_annual,19081,"Hancock, IA",CAINC1-1,Personal income,551827,Thousands of dollars,12/31/2013,POINT (-93.743697 43.075411)
19081_2014_CAINC1-1_annual,19081,"Hancock, IA",CAINC1-1,Personal income,559304,Thousands of dollars,12/31/2014,POINT (-93.743697 43.075411)
19081_2015_CAINC1-1_annual,19081,"Hancock, IA",CAINC1-1,Personal income,570624,Thousands of dollars,12/31/2015,POINT (-93.743697 43.075411)
19081_2016_CAINC1-1_annual,19081,"Hancock, IA",CAINC1-1,Personal income,512789,Thousands of dollars,12/31/2016,POINT (-93.743697 43.075411)
19081_2017_CAINC1-1_annual,19081,"Hancock, IA",CAINC1-1,Personal income,558548,Thousands of dollars,12/31/2017,POINT (-93.743697 43.075411)
19083_1997_CAINC1-1_annual,19083,"Hardin, IA",CAINC1-1,Personal income,453259,Thousands of dollars,12/31/1997,POINT (-93.241669 42.39020800000001)
19083_1998_CAINC1-1_annual,19083,"Hardin, IA",CAINC1-1,Personal income,458092,Thousands of dollars,12/31/1998,POINT (-93.241669 42.39020800000001)
19083_1999_CAINC1-1_annual,19083,"Hardin, IA",CAINC1-1,Personal income,435277,Thousands of dollars,12/31/1999,POINT (-93.241669 42.39020800000001)
19083_2000_CAINC1-1_annual,19083,"Hardin, IA",CAINC1-1,Personal income,478394,Thousands of dollars,12/31/2000,POINT (-93.241669 42.39020800000001)
19083_2001_CAINC1-1_annual,19083,"Hardin, IA",CAINC1-1,Personal income,514750,Thousands of dollars,12/31/2001,POINT (-93.241669 42.39020800000001)
19083_2002_CAINC1-1_annual,19083,"Hardin, IA",CAINC1-1,Personal income,498104,Thousands of dollars,12/31/2002,POINT (-93.241669 42.39020800000001)
19083_2003_CAINC1-1_annual,19083,"Hardin, IA",CAINC1-1,Personal income,487492,Thousands of dollars,12/31/2003,POINT (-93.241669 42.39020800000001)
19083_2004_CAINC1-1_annual,19083,"Hardin, IA",CAINC1-1,Personal income,577176,Thousands of dollars,12/31/2004,POINT (-93.241669 42.39020800000001)
19083_2005_CAINC1-1_annual,19083,"Hardin, IA",CAINC1-1,Personal income,588926,Thousands of dollars,12/31/2005,POINT (-93.241669 42.39020800000001)
19083_2006_CAINC1-1_annual,19083,"Hardin, IA",CAINC1-1,Personal income,614374,Thousands of dollars,12/31/2006,POINT (-93.241669 42.39020800000001)
19083_2007_CAINC1-1_annual,19083,"Hardin, IA",CAINC1-1,Personal income,711774,Thousands of dollars,12/31/2007,POINT (-93.241669 42.39020800000001)
19083_2008_CAINC1-1_annual,19083,"Hardin, IA",CAINC1-1,Personal income,717174,Thousands of dollars,12/31/2008,POINT (-93.241669 42.39020800000001)
19083_2009_CAINC1-1_annual,19083,"Hardin, IA",CAINC1-1,Personal income,651483,Thousands of dollars,12/31/2009,POINT (-93.241669 42.39020800000001)
19083_2010_CAINC1-1_annual,19083,"Hardin, IA",CAINC1-1,Personal income,689745,Thousands of dollars,12/31/2010,POINT (-93.241669 42.39020800000001)
19083_2011_CAINC1-1_annual,19083,"Hardin, IA",CAINC1-1,Personal income,800243,Thousands of dollars,12/31/2011,POINT (-93.241669 42.39020800000001)
19083_2012_CAINC1-1_annual,19083,"Hardin, IA",CAINC1-1,Personal income,842432,Thousands of dollars,12/31/2012,POINT (-93.241669 42.39020800000001)
19083_2013_CAINC1-1_annual,19083,"Hardin, IA",CAINC1-1,Personal income,835987,Thousands of dollars,12/31/2013,POINT (-93.241669 42.39020800000001)
19083_2014_CAINC1-1_annual,19083,"Hardin, IA",CAINC1-1,Personal income,837305,Thousands of dollars,12/31/2014,POINT (-93.241669 42.39020800000001)
19083_2015_CAINC1-1_annual,19083,"Hardin, IA",CAINC1-1,Personal income,825392,Thousands of dollars,12/31/2015,POINT (-93.241669 42.39020800000001)
19083_2016_CAINC1-1_annual,19083,"Hardin, IA",CAINC1-1,Personal income,793467,Thousands of dollars,12/31/2016,POINT (-93.241669 42.39020800000001)
19083_2017_CAINC1-1_annual,19083,"Hardin, IA",CAINC1-1,Personal income,835777,Thousands of dollars,12/31/2017,POINT (-93.241669 42.39020800000001)
19085_1997_CAINC1-1_annual,19085,"Harrison, IA",CAINC1-1,Personal income,349766,Thousands of dollars,12/31/1997,POINT (-95.827149 41.688584)
19085_1998_CAINC1-1_annual,19085,"Harrison, IA",CAINC1-1,Personal income,346944,Thousands of dollars,12/31/1998,POINT (-95.827149 41.688584)
19085_1999_CAINC1-1_annual,19085,"Harrison, IA",CAINC1-1,Personal income,364915,Thousands of dollars,12/31/1999,POINT (-95.827149 41.688584)
19085_2000_CAINC1-1_annual,19085,"Harrison, IA",CAINC1-1,Personal income,413067,Thousands of dollars,12/31/2000,POINT (-95.827149 41.688584)
19085_2001_CAINC1-1_annual,19085,"Harrison, IA",CAINC1-1,Personal income,413342,Thousands of dollars,12/31/2001,POINT (-95.827149 41.688584)
19085_2002_CAINC1-1_annual,19085,"Harrison, IA",CAINC1-1,Personal income,427732,Thousands of dollars,12/31/2002,POINT (-95.827149 41.688584)
19085_2003_CAINC1-1_annual,19085,"Harrison, IA",CAINC1-1,Personal income,437004,Thousands of dollars,12/31/2003,POINT (-95.827149 41.688584)
19085_2004_CAINC1-1_annual,19085,"Harrison, IA",CAINC1-1,Personal income,472201,Thousands of dollars,12/31/2004,POINT (-95.827149 41.688584)
19085_2005_CAINC1-1_annual,19085,"Harrison, IA",CAINC1-1,Personal income,466038,Thousands of dollars,12/31/2005,POINT (-95.827149 41.688584)
19085_2006_CAINC1-1_annual,19085,"Harrison, IA",CAINC1-1,Personal income,480114,Thousands of dollars,12/31/2006,POINT (-95.827149 41.688584)
19085_2007_CAINC1-1_annual,19085,"Harrison, IA",CAINC1-1,Personal income,517770,Thousands of dollars,12/31/2007,POINT (-95.827149 41.688584)
19085_2008_CAINC1-1_annual,19085,"Harrison, IA",CAINC1-1,Personal income,564035,Thousands of dollars,12/31/2008,POINT (-95.827149 41.688584)
19085_2009_CAINC1-1_annual,19085,"Harrison, IA",CAINC1-1,Personal income,555136,Thousands of dollars,12/31/2009,POINT (-95.827149 41.688584)
19085_2010_CAINC1-1_annual,19085,"Harrison, IA",CAINC1-1,Personal income,533521,Thousands of dollars,12/31/2010,POINT (-95.827149 41.688584)
19085_2011_CAINC1-1_annual,19085,"Harrison, IA",CAINC1-1,Personal income,584673,Thousands of dollars,12/31/2011,POINT (-95.827149 41.688584)
19085_2012_CAINC1-1_annual,19085,"Harrison, IA",CAINC1-1,Personal income,595109,Thousands of dollars,12/31/2012,POINT (-95.827149 41.688584)
19085_2013_CAINC1-1_annual,19085,"Harrison, IA",CAINC1-1,Personal income,628275,Thousands of dollars,12/31/2013,POINT (-95.827149 41.688584)
19085_2014_CAINC1-1_annual,19085,"Harrison, IA",CAINC1-1,Personal income,587663,Thousands of dollars,12/31/2014,POINT (-95.827149 41.688584)
19085_2015_CAINC1-1_annual,19085,"Harrison, IA",CAINC1-1,Personal income,617888,Thousands of dollars,12/31/2015,POINT (-95.827149 41.688584)
19085_2016_CAINC1-1_annual,19085,"Harrison, IA",CAINC1-1,Personal income,625097,Thousands of dollars,12/31/2016,POINT (-95.827149 41.688584)
19085_2017_CAINC1-1_annual,19085,"Harrison, IA",CAINC1-1,Personal income,621275,Thousands of dollars,12/31/2017,POINT (-95.827149 41.688584)
19087_1997_CAINC1-1_annual,19087,"Henry, IA",CAINC1-1,Personal income,441603,Thousands of dollars,12/31/1997,POINT (-91.547259 40.984802)
19087_1998_CAINC1-1_annual,19087,"Henry, IA",CAINC1-1,Personal income,455117,Thousands of dollars,12/31/1998,POINT (-91.547259 40.984802)
19087_1999_CAINC1-1_annual,19087,"Henry, IA",CAINC1-1,Personal income,458528,Thousands of dollars,12/31/1999,POINT (-91.547259 40.984802)
19087_2000_CAINC1-1_annual,19087,"Henry, IA",CAINC1-1,Personal income,495077,Thousands of dollars,12/31/2000,POINT (-91.547259 40.984802)
19087_2001_CAINC1-1_annual,19087,"Henry, IA",CAINC1-1,Personal income,509616,Thousands of dollars,12/31/2001,POINT (-91.547259 40.984802)
19087_2002_CAINC1-1_annual,19087,"Henry, IA",CAINC1-1,Personal income,515089,Thousands of dollars,12/31/2002,POINT (-91.547259 40.984802)
19087_2003_CAINC1-1_annual,19087,"Henry, IA",CAINC1-1,Personal income,518545,Thousands of dollars,12/31/2003,POINT (-91.547259 40.984802)
19087_2004_CAINC1-1_annual,19087,"Henry, IA",CAINC1-1,Personal income,566653,Thousands of dollars,12/31/2004,POINT (-91.547259 40.984802)
19087_2005_CAINC1-1_annual,19087,"Henry, IA",CAINC1-1,Personal income,577090,Thousands of dollars,12/31/2005,POINT (-91.547259 40.984802)
19087_2006_CAINC1-1_annual,19087,"Henry, IA",CAINC1-1,Personal income,605964,Thousands of dollars,12/31/2006,POINT (-91.547259 40.984802)
19087_2007_CAINC1-1_annual,19087,"Henry, IA",CAINC1-1,Personal income,642890,Thousands of dollars,12/31/2007,POINT (-91.547259 40.984802)
19087_2008_CAINC1-1_annual,19087,"Henry, IA",CAINC1-1,Personal income,671838,Thousands of dollars,12/31/2008,POINT (-91.547259 40.984802)
19087_2009_CAINC1-1_annual,19087,"Henry, IA",CAINC1-1,Personal income,637635,Thousands of dollars,12/31/2009,POINT (-91.547259 40.984802)
19087_2010_CAINC1-1_annual,19087,"Henry, IA",CAINC1-1,Personal income,642100,Thousands of dollars,12/31/2010,POINT (-91.547259 40.984802)
19087_2011_CAINC1-1_annual,19087,"Henry, IA",CAINC1-1,Personal income,688983,Thousands of dollars,12/31/2011,POINT (-91.547259 40.984802)
19087_2012_CAINC1-1_annual,19087,"Henry, IA",CAINC1-1,Personal income,753546,Thousands of dollars,12/31/2012,POINT (-91.547259 40.984802)
19087_2013_CAINC1-1_annual,19087,"Henry, IA",CAINC1-1,Personal income,749319,Thousands of dollars,12/31/2013,POINT (-91.547259 40.984802)
19087_2014_CAINC1-1_annual,19087,"Henry, IA",CAINC1-1,Personal income,755285,Thousands of dollars,12/31/2014,POINT (-91.547259 40.984802)
19087_2015_CAINC1-1_annual,19087,"Henry, IA",CAINC1-1,Personal income,766724,Thousands of dollars,12/31/2015,POINT (-91.547259 40.984802)
19087_2016_CAINC1-1_annual,19087,"Henry, IA",CAINC1-1,Personal income,785126,Thousands of dollars,12/31/2016,POINT (-91.547259 40.984802)
19087_2017_CAINC1-1_annual,19087,"Henry, IA",CAINC1-1,Personal income,809888,Thousands of dollars,12/31/2017,POINT (-91.547259 40.984802)
19089_1997_CAINC1-1_annual,19089,"Howard, IA",CAINC1-1,Personal income,219128,Thousands of dollars,12/31/1997,POINT (-92.321908 43.365312)
19089_1998_CAINC1-1_annual,19089,"Howard, IA",CAINC1-1,Personal income,231319,Thousands of dollars,12/31/1998,POINT (-92.321908 43.365312)
19089_1999_CAINC1-1_annual,19089,"Howard, IA",CAINC1-1,Personal income,232749,Thousands of dollars,12/31/1999,POINT (-92.321908 43.365312)
19089_2000_CAINC1-1_annual,19089,"Howard, IA",CAINC1-1,Personal income,247280,Thousands of dollars,12/31/2000,POINT (-92.321908 43.365312)
19089_2001_CAINC1-1_annual,19089,"Howard, IA",CAINC1-1,Personal income,239611,Thousands of dollars,12/31/2001,POINT (-92.321908 43.365312)
19089_2002_CAINC1-1_annual,19089,"Howard, IA",CAINC1-1,Personal income,254853,Thousands of dollars,12/31/2002,POINT (-92.321908 43.365312)
19089_2003_CAINC1-1_annual,19089,"Howard, IA",CAINC1-1,Personal income,253067,Thousands of dollars,12/31/2003,POINT (-92.321908 43.365312)
19089_2004_CAINC1-1_annual,19089,"Howard, IA",CAINC1-1,Personal income,281015,Thousands of dollars,12/31/2004,POINT (-92.321908 43.365312)
19089_2005_CAINC1-1_annual,19089,"Howard, IA",CAINC1-1,Personal income,295105,Thousands of dollars,12/31/2005,POINT (-92.321908 43.365312)
19089_2006_CAINC1-1_annual,19089,"Howard, IA",CAINC1-1,Personal income,292430,Thousands of dollars,12/31/2006,POINT (-92.321908 43.365312)
19089_2007_CAINC1-1_annual,19089,"Howard, IA",CAINC1-1,Personal income,323951,Thousands of dollars,12/31/2007,POINT (-92.321908 43.365312)
19089_2008_CAINC1-1_annual,19089,"Howard, IA",CAINC1-1,Personal income,334429,Thousands of dollars,12/31/2008,POINT (-92.321908 43.365312)
19089_2009_CAINC1-1_annual,19089,"Howard, IA",CAINC1-1,Personal income,314200,Thousands of dollars,12/31/2009,POINT (-92.321908 43.365312)
19089_2010_CAINC1-1_annual,19089,"Howard, IA",CAINC1-1,Personal income,353822,Thousands of dollars,12/31/2010,POINT (-92.321908 43.365312)
19089_2011_CAINC1-1_annual,19089,"Howard, IA",CAINC1-1,Personal income,404522,Thousands of dollars,12/31/2011,POINT (-92.321908 43.365312)
19089_2012_CAINC1-1_annual,19089,"Howard, IA",CAINC1-1,Personal income,427658,Thousands of dollars,12/31/2012,POINT (-92.321908 43.365312)
19089_2013_CAINC1-1_annual,19089,"Howard, IA",CAINC1-1,Personal income,419166,Thousands of dollars,12/31/2013,POINT (-92.321908 43.365312)
19089_2014_CAINC1-1_annual,19089,"Howard, IA",CAINC1-1,Personal income,414426,Thousands of dollars,12/31/2014,POINT (-92.321908 43.365312)
19089_2015_CAINC1-1_annual,19089,"Howard, IA",CAINC1-1,Personal income,440858,Thousands of dollars,12/31/2015,POINT (-92.321908 43.365312)
19089_2016_CAINC1-1_annual,19089,"Howard, IA",CAINC1-1,Personal income,409167,Thousands of dollars,12/31/2016,POINT (-92.321908 43.365312)
19089_2017_CAINC1-1_annual,19089,"Howard, IA",CAINC1-1,Personal income,406801,Thousands of dollars,12/31/2017,POINT (-92.321908 43.365312)
19091_1997_CAINC1-1_annual,19091,"Humboldt, IA",CAINC1-1,Personal income,258792,Thousands of dollars,12/31/1997,POINT (-94.202775 42.782221)
19091_1998_CAINC1-1_annual,19091,"Humboldt, IA",CAINC1-1,Personal income,258783,Thousands of dollars,12/31/1998,POINT (-94.202775 42.782221)
19091_1999_CAINC1-1_annual,19091,"Humboldt, IA",CAINC1-1,Personal income,257025,Thousands of dollars,12/31/1999,POINT (-94.202775 42.782221)
19091_2000_CAINC1-1_annual,19091,"Humboldt, IA",CAINC1-1,Personal income,279809,Thousands of dollars,12/31/2000,POINT (-94.202775 42.782221)
19091_2001_CAINC1-1_annual,19091,"Humboldt, IA",CAINC1-1,Personal income,276534,Thousands of dollars,12/31/2001,POINT (-94.202775 42.782221)
19091_2002_CAINC1-1_annual,19091,"Humboldt, IA",CAINC1-1,Personal income,282333,Thousands of dollars,12/31/2002,POINT (-94.202775 42.782221)
19091_2003_CAINC1-1_annual,19091,"Humboldt, IA",CAINC1-1,Personal income,282751,Thousands of dollars,12/31/2003,POINT (-94.202775 42.782221)
19091_2004_CAINC1-1_annual,19091,"Humboldt, IA",CAINC1-1,Personal income,315755,Thousands of dollars,12/31/2004,POINT (-94.202775 42.782221)
19091_2005_CAINC1-1_annual,19091,"Humboldt, IA",CAINC1-1,Personal income,313898,Thousands of dollars,12/31/2005,POINT (-94.202775 42.782221)
19091_2006_CAINC1-1_annual,19091,"Humboldt, IA",CAINC1-1,Personal income,314727,Thousands of dollars,12/31/2006,POINT (-94.202775 42.782221)
19091_2007_CAINC1-1_annual,19091,"Humboldt, IA",CAINC1-1,Personal income,339144,Thousands of dollars,12/31/2007,POINT (-94.202775 42.782221)
19091_2008_CAINC1-1_annual,19091,"Humboldt, IA",CAINC1-1,Personal income,366318,Thousands of dollars,12/31/2008,POINT (-94.202775 42.782221)
19091_2009_CAINC1-1_annual,19091,"Humboldt, IA",CAINC1-1,Personal income,356543,Thousands of dollars,12/31/2009,POINT (-94.202775 42.782221)
19091_2010_CAINC1-1_annual,19091,"Humboldt, IA",CAINC1-1,Personal income,353374,Thousands of dollars,12/31/2010,POINT (-94.202775 42.782221)
19091_2011_CAINC1-1_annual,19091,"Humboldt, IA",CAINC1-1,Personal income,430976,Thousands of dollars,12/31/2011,POINT (-94.202775 42.782221)
19091_2012_CAINC1-1_annual,19091,"Humboldt, IA",CAINC1-1,Personal income,435144,Thousands of dollars,12/31/2012,POINT (-94.202775 42.782221)
19091_2013_CAINC1-1_annual,19091,"Humboldt, IA",CAINC1-1,Personal income,452212,Thousands of dollars,12/31/2013,POINT (-94.202775 42.782221)
19091_2014_CAINC1-1_annual,19091,"Humboldt, IA",CAINC1-1,Personal income,439634,Thousands of dollars,12/31/2014,POINT (-94.202775 42.782221)
19091_2015_CAINC1-1_annual,19091,"Humboldt, IA",CAINC1-1,Personal income,462129,Thousands of dollars,12/31/2015,POINT (-94.202775 42.782221)
19091_2016_CAINC1-1_annual,19091,"Humboldt, IA",CAINC1-1,Personal income,459020,Thousands of dollars,12/31/2016,POINT (-94.202775 42.782221)
19091_2017_CAINC1-1_annual,19091,"Humboldt, IA",CAINC1-1,Personal income,454029,Thousands of dollars,12/31/2017,POINT (-94.202775 42.782221)
19093_1997_CAINC1-1_annual,19093,"Ida, IA",CAINC1-1,Personal income,184770,Thousands of dollars,12/31/1997,POINT (-95.507421 42.39186)
19093_1998_CAINC1-1_annual,19093,"Ida, IA",CAINC1-1,Personal income,186713,Thousands of dollars,12/31/1998,POINT (-95.507421 42.39186)
19093_1999_CAINC1-1_annual,19093,"Ida, IA",CAINC1-1,Personal income,191312,Thousands of dollars,12/31/1999,POINT (-95.507421 42.39186)
19093_2001_CAINC1-1_annual,19093,"Ida, IA",CAINC1-1,Personal income,214276,Thousands of dollars,12/31/2001,POINT (-95.507421 42.39186)
19093_2002_CAINC1-1_annual,19093,"Ida, IA",CAINC1-1,Personal income,213777,Thousands of dollars,12/31/2002,POINT (-95.507421 42.39186)
19093_2003_CAINC1-1_annual,19093,"Ida, IA",CAINC1-1,Personal income,222223,Thousands of dollars,12/31/2003,POINT (-95.507421 42.39186)
19093_2004_CAINC1-1_annual,19093,"Ida, IA",CAINC1-1,Personal income,253875,Thousands of dollars,12/31/2004,POINT (-95.507421 42.39186)
19093_2005_CAINC1-1_annual,19093,"Ida, IA",CAINC1-1,Personal income,252645,Thousands of dollars,12/31/2005,POINT (-95.507421 42.39186)
19093_2006_CAINC1-1_annual,19093,"Ida, IA",CAINC1-1,Personal income,257417,Thousands of dollars,12/31/2006,POINT (-95.507421 42.39186)
19093_2007_CAINC1-1_annual,19093,"Ida, IA",CAINC1-1,Personal income,292447,Thousands of dollars,12/31/2007,POINT (-95.507421 42.39186)
19093_2008_CAINC1-1_annual,19093,"Ida, IA",CAINC1-1,Personal income,321386,Thousands of dollars,12/31/2008,POINT (-95.507421 42.39186)
19093_2009_CAINC1-1_annual,19093,"Ida, IA",CAINC1-1,Personal income,280082,Thousands of dollars,12/31/2009,POINT (-95.507421 42.39186)
19093_2010_CAINC1-1_annual,19093,"Ida, IA",CAINC1-1,Personal income,286187,Thousands of dollars,12/31/2010,POINT (-95.507421 42.39186)
19093_2011_CAINC1-1_annual,19093,"Ida, IA",CAINC1-1,Personal income,319864,Thousands of dollars,12/31/2011,POINT (-95.507421 42.39186)
19093_2012_CAINC1-1_annual,19093,"Ida, IA",CAINC1-1,Personal income,329627,Thousands of dollars,12/31/2012,POINT (-95.507421 42.39186)
19093_2013_CAINC1-1_annual,19093,"Ida, IA",CAINC1-1,Personal income,333236,Thousands of dollars,12/31/2013,POINT (-95.507421 42.39186)
19093_2014_CAINC1-1_annual,19093,"Ida, IA",CAINC1-1,Personal income,328424,Thousands of dollars,12/31/2014,POINT (-95.507421 42.39186)
19093_2015_CAINC1-1_annual,19093,"Ida, IA",CAINC1-1,Personal income,326225,Thousands of dollars,12/31/2015,POINT (-95.507421 42.39186)
19093_2016_CAINC1-1_annual,19093,"Ida, IA",CAINC1-1,Personal income,335508,Thousands of dollars,12/31/2016,POINT (-95.507421 42.39186)
19093_2017_CAINC1-1_annual,19093,"Ida, IA",CAINC1-1,Personal income,341418,Thousands of dollars,12/31/2017,POINT (-95.507421 42.39186)
19095_1997_CAINC1-1_annual,19095,"Iowa, IA",CAINC1-1,Personal income,417206,Thousands of dollars,12/31/1997,POINT (-92.059123 41.683918)
19095_1998_CAINC1-1_annual,19095,"Iowa, IA",CAINC1-1,Personal income,435400,Thousands of dollars,12/31/1998,POINT (-92.059123 41.683918)
19095_1999_CAINC1-1_annual,19095,"Iowa, IA",CAINC1-1,Personal income,468265,Thousands of dollars,12/31/1999,POINT (-92.059123 41.683918)
19095_2000_CAINC1-1_annual,19095,"Iowa, IA",CAINC1-1,Personal income,477309,Thousands of dollars,12/31/2000,POINT (-92.059123 41.683918)
19095_2001_CAINC1-1_annual,19095,"Iowa, IA",CAINC1-1,Personal income,484916,Thousands of dollars,12/31/2001,POINT (-92.059123 41.683918)
19095_2002_CAINC1-1_annual,19095,"Iowa, IA",CAINC1-1,Personal income,507845,Thousands of dollars,12/31/2002,POINT (-92.059123 41.683918)
19095_2003_CAINC1-1_annual,19095,"Iowa, IA",CAINC1-1,Personal income,516965,Thousands of dollars,12/31/2003,POINT (-92.059123 41.683918)
19095_2004_CAINC1-1_annual,19095,"Iowa, IA",CAINC1-1,Personal income,552390,Thousands of dollars,12/31/2004,POINT (-92.059123 41.683918)
19095_2005_CAINC1-1_annual,19095,"Iowa, IA",CAINC1-1,Personal income,550056,Thousands of dollars,12/31/2005,POINT (-92.059123 41.683918)
19095_2006_CAINC1-1_annual,19095,"Iowa, IA",CAINC1-1,Personal income,580183,Thousands of dollars,12/31/2006,POINT (-92.059123 41.683918)
